"","pays1","pays2","dist"
"602","Algeria","Hungary","1241.16007027635"
"603","Algeria","Iceland","3272.58934487526"
"604","Algeria","India","5691.74253387128"
"605","Algeria","Indonesia","9069.70879285955"
"606","Algeria","Iran","3098.38689499134"
"607","Algeria","Iraq","2765.96070059018"
"608","Algeria","Ireland","1844.97667028363"
"609","Algeria","Isle of Man","2001.23388112591"
"610","Algeria","Israel","2357.44464760613"
"611","Algeria","Italy","219.823983086832"
"612","Algeria","Ivory Coast","1226.47698730661"
"613","Algeria","Jamaica","6924.22353989676"
"614","Algeria","Japan","9709.78232308158"
"615","Algeria","Jersey","1430.77902061154"
"616","Algeria","Jordan","2377.2381122745"
"617","Algeria","Kazakhstan","3328.50724347105"
"618","Algeria","Kenya","3186.08460755606"
"619","Algeria","Kiribati","15072.4894073685"
"620","Algeria","Kosovo","1163.51666145236"
"621","Algeria","Kuwait","3493.51872029033"
"622","Algeria","Kyrgyzstan","5207.13875681715"
"623","Algeria","Laos","8798.36601340545"
"624","Algeria","Latvia","2323.88390804101"
"625","Algeria","Lebanon","2440.49318470722"
"626","Algeria","Lesotho","5849.03028046243"
"627","Algeria","Liberia","1788.03800525086"
"628","Algeria","Libya","0"
"629","Algeria","Liechtenstein","1123.2793683623"
"630","Algeria","Lithuania","2210.53754454607"
"631","Algeria","Luxembourg","1373.68952163705"
"632","Algeria","Macedonia","1135.93473287165"
"633","Algeria","Madagascar","5641.65548770624"
"634","Algeria","Madeira Islands","889.731908279865"
"635","Algeria","Malawi","4297.44693916348"
"636","Algeria","Malaysia","9498.03102969043"
"637","Algeria","Maldives","6929.09538056622"
"638","Algeria","Mali","0"
"639","Algeria","Malta","507.41046580814"
"640","Algeria","Marshall Islands","14219.0376233974"
"641","Algeria","Martinique","5564.72550114412"
"642","Algeria","Mauritania","0"
"643","Algeria","Mauritius","6903.62452346845"
"644","Algeria","Mayotte","5386.88064607982"
"645","Algeria","Mexico","7786.97586838054"
"646","Algeria","Micronesia","12658.1175257166"
"647","Algeria","Moldova","1888.5454674084"
"648","Algeria","Monaco","737.405587961261"
"649","Algeria","Mongolia","6295.75739039416"
"650","Algeria","Montenegro","1047.32965228093"
"651","Algeria","Montserrat","5601.07715609323"
"652","Algeria","Morocco","0"
"653","Algeria","Mozambique","4603.00159564002"
"654","Algeria","Myanmar","8001.1716029351"
"655","Algeria","Namibia","4105.13754205547"
"656","Algeria","Nauru","15400.8477926188"
"657","Algeria","Nepal","6577.68630106978"
"658","Algeria","Netherlands","1518.81684479731"
"659","Algeria","Nevis","5621.70882113906"
"660","Algeria","New Caledonia","16605.4488805758"
"661","Algeria","New Zealand","16057.4140007745"
"662","Algeria","Nicaragua","7733.53523585156"
"663","Algeria","Niger","0"
"664","Algeria","Nigeria","596.714510808664"
"665","Algeria","Niue","17828.0784624272"
"666","Algeria","Norfolk Island","17554.2380938554"
"667","Algeria","Northern Mariana Islands","12373.9935672082"
"668","Algeria","North Korea","9256.67977050675"
"669","Algeria","Norway","2326.95148782559"
"670","Algeria","Oman","4169.67679352941"
"671","Algeria","Pakistan","4863.71724596987"
"672","Algeria","Palau","12544.4479757432"
"673","Algeria","Palestine","2354.83103186312"
"674","Algeria","Panama","7474.27944479373"
"675","Algeria","Papua New Guinea","13848.6204818028"
"676","Algeria","Paraguay","7458.22053976843"
"677","Algeria","Peru","7361.05989487905"
"678","Algeria","Philippines","10543.7766942064"
"679","Algeria","Pitcairn Islands","14024.8194753224"
"680","Algeria","Poland","1599.08174760034"
"681","Algeria","Portugal","520.39551484029"
"682","Algeria","Puerto Rico","5850.8796521007"
"683","Algeria","Qatar","3924.38758574264"
"684","Algeria","Republic of Congo","2079.88195809948"
"685","Algeria","Reunion","6799.59064585338"
"686","Algeria","Romania","1385.82151477321"
"687","Algeria","Russia","2122.5534984279"
"688","Algeria","Rwanda","3348.92844966925"
"689","Algeria","Saba","5669.98794341109"
"690","Algeria","Saint Barthelemy","5616.46135424588"
"691","Algeria","Saint Helena","3983.85454224092"
"692","Algeria","Saint Kitts","5628.29859342343"
"693","Algeria","Saint Lucia","5592.18459426823"
"694","Algeria","Saint Martin","5628.6594186768"
"695","Algeria","Saint Pierre and Miquelon","4552.92537107334"
"696","Algeria","Saint Vincent","5648.20700203905"
"697","Algeria","Samoa","17372.5822177246"
"698","Algeria","San Marino","838.519427699811"
"699","Algeria","Sao Tome and Principe","1960.6089893676"
"700","Algeria","Saudi Arabia","2323.76667617339"
"701","Algeria","Senegal","1311.43705075623"
"702","Algeria","Serbia","1157.76209417764"
"703","Algeria","Seychelles","5646.42289507709"
"704","Algeria","Siachen Glacier","5987.95112296543"
"705","Algeria","Sierra Leone","1757.18880220325"
"706","Algeria","Singapore","10129.4968678576"
"707","Algeria","Sint Eustatius","5647.62543037052"
"708","Algeria","Sint Maarten","5630.32940733279"
"709","Algeria","Slovakia","1415.17603178726"
"710","Algeria","Slovenia","1037.73777323242"
"711","Algeria","Solomon Islands","15319.1473042699"
"712","Algeria","Somalia","3553.86006271261"
"713","Algeria","South Africa","5128.43732758639"
"714","Algeria","South Georgia","8951.07808571202"
"715","Algeria","South Korea","9559.21317057448"
"716","Algeria","South Sandwich Islands","8997.31196559046"
"717","Algeria","South Sudan","2019.34094923871"
"718","Algeria","Spain","161.703059732717"
"719","Algeria","Sri Lanka","7340.5509119878"
"720","Algeria","Sudan","1301.71327116138"
"721","Algeria","Suriname","5352.13781148901"
"722","Algeria","Swaziland","5714.20351292295"
"723","Algeria","Sweden","2077.64802254171"
"724","Algeria","Switzerland","976.060303290917"
"725","Algeria","Syria","2438.50600818261"
"726","Algeria","Taiwan","10002.6169204159"
"727","Algeria","Tajikistan","5069.17043198012"
"728","Algeria","Tanzania","3379.53366439079"
"729","Algeria","Thailand","8670.37849472465"
"730","Algeria","Timor-Leste","12670.9751986997"
"731","Algeria","Tobago","5683.53012160209"
"732","Algeria","Togo","922.167022335038"
"733","Algeria","Tonga","17947.5885296984"
"734","Algeria","Trinidad","5745.61546936992"
"735","Algeria","Tunisia","0"
"736","Algeria","Turkey","1529.333112831"
"737","Algeria","Turkmenistan","3781.58536817865"
"738","Algeria","Turks and Caicos Islands","6318.99204920962"
"739","Algeria","Uganda","2999.94845539258"
"740","Algeria","UK","1566.84546755471"
"741","Algeria","Ukraine","1685.33974121471"
"742","Algeria","United Arab Emirates","4019.60679230345"
"743","Algeria","Uruguay","8121.25031786207"
"744","Algeria","USA","5379.66725595906"
"745","Algeria","Uzbekistan","4029.02988948219"
"746","Algeria","Vanuatu","16693.763580731"
"747","Algeria","Vatican","642.819493766339"
"748","Algeria","Venezuela","5767.85697621224"
"749","Algeria","Vietnam","8850.2219695197"
"750","Algeria","Virgin Islands, British","5726.94876983042"
"751","Algeria","Virgin Islands, US","5779.46524175801"
"752","Algeria","Wallis and Futuna","17335.5707788767"
"753","Algeria","Western Sahara","0"
"754","Algeria","Yemen","3315.7148708499"
"755","Algeria","Zambia","3901.64910133975"
"756","Algeria","Zimbabwe","4637.40234449865"
"757","American Samoa","Afghanistan","13105.4365685736"
"758","American Samoa","Albania","16705.0044843977"
"759","American Samoa","Algeria","17409.3554344405"
"760","American Samoa","Andorra","16769.2715424602"
"761","American Samoa","Angola","16143.7516628287"
"762","American Samoa","Anguilla","12309.5414562616"
"763","American Samoa","Antarctica","6100.21194511462"
"764","American Samoa","Antigua","12424.8826290131"
"765","American Samoa","Argentina","9298.75702712264"
"766","American Samoa","Armenia","15430.7075047091"
"767","American Samoa","Aruba","11468.1308501509"
"768","American Samoa","Ascension Island","16418.8225704502"
"769","American Samoa","Australia","3923.92703823131"
"770","American Samoa","Austria","16115.3618829775"
"771","American Samoa","Azerbaijan","15096.715429087"
"772","American Samoa","Azores","15168.7342148512"
"773","American Samoa","Bahamas","10869.5273533552"
"774","American Samoa","Bahrain","15529.4125762486"
"775","American Samoa","Bangladesh","11248.2102626943"
"776","American Samoa","Barbados","12591.6230813744"
"777","American Samoa","Barbuda","12436.7051644572"
"778","American Samoa","Belarus","15054.0389202144"
"779","American Samoa","Belgium","15851.9769290856"
"780","American Samoa","Belize","9545.68037803561"
"781","American Samoa","Benin","18785.1026720435"
"782","American Samoa","Bermuda","12311.7540570832"
"783","American Samoa","Bhutan","11415.7554767808"
"784","American Samoa","Bolivia","10659.4622597507"
"785","American Samoa","Bonaire","11642.0270806618"
"786","American Samoa","Bosnia and Herzegovina","16476.4438018093"
"787","American Samoa","Botswana","15239.1705637485"
"788","American Samoa","Brazil","10514.070285756"
"789","American Samoa","Brunei","8405.44956130708"
"790","American Samoa","Bulgaria","16260.8378365785"
"791","American Samoa","Burkina Faso","18353.2531017113"
"792","American Samoa","Burundi","16940.498734003"
"793","American Samoa","Cambodia","9474.62354633075"
"794","American Samoa","Cameroon","18419.8415515637"
"795","American Samoa","Canada","8262.33718916262"
"796","American Samoa","Canary Islands","16774.5059082658"
"797","American Samoa","Cape Verde","16298.4660726074"
"798","American Samoa","Cayman Islands","10445.1820544237"
"799","American Samoa","Central African Republic","17788.0274322024"
"800","American Samoa","Chad","18353.9526454555"
"801","American Samoa","Chagos Archipelago","12643.0608651316"
"802","American Samoa","Chile","6465.97459930116"
"803","American Samoa","China","8665.01648530332"
"804","American Samoa","Christmas Island","9036.16799229132"
"805","American Samoa","Cocos Islands","9925.24404285547"
"806","American Samoa","Colombia","10228.2450905561"
"807","American Samoa","Comoros","15138.3069877766"
"808","American Samoa","Cook Islands","1372.26808811618"
"809","American Samoa","Costa Rica","9735.11375601682"
"810","American Samoa","Croatia","16365.8704315541"
"811","American Samoa","Cuba","10162.8150644631"
"812","American Samoa","Curacao","11559.5760779315"
"813","American Samoa","Cyprus","16552.3419736086"
"814","American Samoa","Czech Republic","15895.3708973747"
"815","American Samoa","Democratic Republic of the Congo","16197.2038574406"
"816","American Samoa","Denmark","15177.5096312279"
"817","American Samoa","Djibouti","16321.5767136402"
"818","American Samoa","Dominica","11397.119526467"
"819","American Samoa","Dominican Republic","11397.119526467"
"820","American Samoa","Ecuador","8811.92815526108"
"821","American Samoa","Egypt","16851.0033675525"
"822","American Samoa","El Salvador","9390.97578726769"
"823","American Samoa","Equatorial Guinea","18509.0542026582"
"824","American Samoa","Eritrea","16360.323373731"
"825","American Samoa","Estonia","14755.0895520737"
"826","American Samoa","Ethiopia","15745.5288054255"
"827","American Samoa","Falkland Islands","10054.0116813451"
"828","American Samoa","Faroe Islands","14513.695416918"
"829","American Samoa","Fiji","890.126161345341"
"830","American Samoa","Finland","13672.8783731512"
"831","American Samoa","France","15872.3388663992"
"832","American Samoa","French Guiana","12879.3040596688"
"833","American Samoa","French Polynesia","2060.8227242609"
"834","American Samoa","French Southern and Antarctic Lands","10755.5871311578"
"835","American Samoa","Gabon","17972.2398491035"
"836","American Samoa","Gambia","17196.0831765322"
"837","American Samoa","Georgia","15312.0804355257"
"838","American Samoa","Germany","15476.2787148092"
"839","American Samoa","Ghana","18315.6044414916"
"840","American Samoa","Greece","16548.9362566264"
"841","American Samoa","Greenland","11723.1555718898"
"842","American Samoa","Grenada","12340.1635478167"
"843","American Samoa","Grenadines","12400.0455908144"
"844","American Samoa","Guadeloupe","12420.4423386935"
"845","American Samoa","Guam","5768.64450090064"
"846","American Samoa","Guatemala","9194.60200189609"
"847","American Samoa","Guernsey","15947.6828329213"
"848","American Samoa","Guinea","17196.4241874037"
"849","American Samoa","Guinea-Bissau","17196.4241874037"
"850","American Samoa","Guyana","12243.8665213818"
"851","American Samoa","Haiti","11137.372551957"
"852","American Samoa","Heard Island","10345.4874302635"
"853","American Samoa","Honduras","9487.75533127479"
"854","American Samoa","Hungary","16036.1357086357"
"855","American Samoa","Iceland","13737.6168022865"
"856","American Samoa","India","10770.3331826746"
"857","American Samoa","Indonesia","5277.36492526866"
"858","American Samoa","Iran","14261.0427802544"
"859","American Samoa","Iraq","15629.4435928103"
"860","American Samoa","Ireland","15218.8942096662"
"861","American Samoa","Isle of Man","15391.0262232257"
"862","American Samoa","Israel","16594.051000099"
"863","American Samoa","Italy","16354.7696123052"
"864","American Samoa","Ivory Coast","17866.2800793746"
"865","American Samoa","Jamaica","10734.7452056931"
"866","American Samoa","Japan","6806.28572655666"
"867","American Samoa","Jersey","15980.6369324402"
"868","American Samoa","Jordan","16364.4065070281"
"869","American Samoa","Kazakhstan","12060.0243622971"
"870","American Samoa","Kenya","16047.9656856314"
"871","American Samoa","Kiribati","1084.45734118653"
"872","American Samoa","Kosovo","16609.1304840521"
"873","American Samoa","Kuwait","15664.1445388153"
"874","American Samoa","Kyrgyzstan","12622.7019514524"
"875","American Samoa","Laos","9545.02158786219"
"876","American Samoa","Latvia","14964.2450666566"
"877","American Samoa","Lebanon","16479.3618326176"
"878","American Samoa","Lesotho","14637.1213575193"
"879","American Samoa","Liberia","17602.7939252652"
"880","American Samoa","Libya","17486.8456656131"
"881","American Samoa","Liechtenstein","16343.3279678943"
"882","American Samoa","Lithuania","15143.6158501808"
"883","American Samoa","Luxembourg","16009.9304964158"
"884","American Samoa","Macedonia","16653.3090700483"
"885","American Samoa","Madagascar","14037.4463227481"
"886","American Samoa","Madeira Islands","16628.5431869452"
"887","American Samoa","Malawi","15510.5806514203"
"888","American Samoa","Malaysia","8013.30176979008"
"889","American Samoa","Maldives","12882.0391014339"
"890","American Samoa","Mali","17695.303602423"
"891","American Samoa","Malta","17537.861896118"
"892","American Samoa","Marshall Islands","3040.328253272"
"893","American Samoa","Martinique","12454.8662196137"
"894","American Samoa","Mauritania","17129.6957087859"
"895","American Samoa","Mauritius","13470.9683408805"
"896","American Samoa","Mayotte","15038.5408187586"
"897","American Samoa","Mexico","7376.31983456417"
"898","American Samoa","Micronesia","3612.95128343962"
"899","American Samoa","Moldova","15846.7297044629"
"900","American Samoa","Monaco","16727.4530502428"
"901","American Samoa","Mongolia","9644.89810190494"
"902","American Samoa","Montenegro","16626.3872978458"
"903","American Samoa","Montserrat","12382.8815142551"
"904","American Samoa","Morocco","17120.7006250929"
"905","American Samoa","Mozambique","14783.7992077418"
"906","American Samoa","Myanmar","10289.3968421726"
"907","American Samoa","Namibia","15097.0344553742"
"908","American Samoa","Nauru","2883.11490299296"
"909","American Samoa","Nepal","11796.7528428474"
"910","American Samoa","Netherlands","15640.7628633347"
"911","American Samoa","Nevis","12347.9102657166"
"912","American Samoa","New Caledonia","2362.52983054354"
"913","American Samoa","New Zealand","544.667951228163"
"914","American Samoa","Nicaragua","9619.17004082902"
"915","American Samoa","Niger","18840.1129194335"
"916","American Samoa","Nigeria","18840.1129194335"
"917","American Samoa","Niue","519.147719230909"
"918","American Samoa","Norfolk Island","2724.43749330438"
"919","American Samoa","Northern Mariana Islands","5772.03879343935"
"920","American Samoa","North Korea","8615.77351462776"
